순위,코드/티커,종목명,시장,배율,현재가,거래량,거래대금,1W(%),2W(%),1M(%),3M(%),6M(%),1Y(%),3Y(%)
100,CWEB,Direxion Daily CSI China Internet 2X (중국인터넷 2X),US Market,2X,18.89,1902900,35945781.0,2.79,-4.42,-14.04,-0.5,-28.96,-65.29,
101,DUST,Direxion Daily Gold Miners Bear 2X (금광 -2X),US Market,-2X,35.34,984000,34774560.0,-0.3,8.67,16.37,-40.92,-43.28,-70.14,
102,SRTY,ProShares UltraPro Short Russell2000 (소형주 -3X),US Market,-3X,25.55,1343200,34318760.0,2.4,12.16,18.51,13.68,-35.94,-42.88,
103,UWM,ProShares Ultra Russell2000 (러셀2000 2X),US Market,2X,58.42,381700,22298914.0,-2.75,-8.58,-11.94,-10.2,25.35,25.46,
104,YANG,Direxion Daily FTSE China Bear 3X (중국 -3X),US Market,-3X,31.03,649100,20141573.0,0.21,5.54,13.42,-13.78,2.52,47.2,
105,DPST,Direxion Daily Regional Banks Bull 3X (지역은행 3X),US Market,3X,114.6,158400,18152640.0,-12.87,-14.01,-16.39,-12.86,26.67,7.67,
106,BULZ,MicroSectors Solactive FANG+ 3X (FANG 3X),US Market,3X,45.6,377200,17200320.0,23.54,12.62,24.28,23.68,124.52,80.79,
107,TBT,ProShares UltraShort 20+ Year Treasury (장기채 -2X),US Market,-2X,39.67,399900,15864033.0,0.18,3.9,3.04,13.58,13.15,18.97,
108,DFEN,Direxion Daily Aerospace & Defense Bull 3X (방산 3X),US Market,3X,52.15,296500,15462475.0,-0.53,-12.67,-27.69,-29.35,-23.34,-9.44,
109,TECS,Direxion Daily Technology Bear 3X (테크 -3X),US Market,-3X,52.19,292400,15260356.0,-17.46,-12.09,-18.74,-23.2,-72.32,-73.05,
110,JDST,Direxion Daily Jr Gold Miners Bear 2X (주니어금광 -2X),US Market,-2X,22.5,640400,14409000.0,-3.75,7.65,13.23,-43.55,-46.48,-76.76,
111,FNGD,MicroSectors FANG+ -3X Inverse (빅테크 -3X),US Market,-3X,24.29,426700,10364543.0,-11.83,-9.84,-15.31,-38.19,-65.91,-49.61,
112,UTSL,Direxion Daily Utilities Bull 3X (유틸리티 3X),US Market,3X,29.94,310100,9284394.0,-9.34,-22.24,-18.98,-32.66,-33.25,-23.44,
113,SJB,ProShares Short High Yield (하이일드 -1X),US Market,-1X,15.3,574100,8783730.0,-0.33,0.59,0.92,0.89,-0.33,2.21,
114,DIG,ProShares Ultra Oil & Gas (에너지 2X),US Market,2X,66.41,128500,8533685.0,-10.39,-7.35,-4.2,28.32,5.39,90.69,
115,DDM,ProShares Ultra Dow30 (다우30 2X),US Market,2X,62.78,97100,6095938.0,0.03,-3.47,-7.21,-2.28,22.13,18.19,
116,ROM,ProShares Ultra Technology (테크 2X),US Market,2X,158.78,38300,6081274.0,13.05,7.95,12.79,9.02,89.91,75.47,
117,CURE,Direxion Daily Healthcare Bull 3X (헬스케어 3X),US Market,3X,130.33,39500,5148035.0,2.98,3.55,-9.71,31.18,47.64,66.1,
118,TTT,ProShares UltraPro Short 20+ Year Treasury (장기채 -3X),US Market,-3X,80.33,59000,4739470.0,0.58,6.37,5.08,20.6,19.47,27.07,
119,EDZ,Direxion Daily MSCI Emerging Markets Bear 3X (신흥국 -3X),US Market,-3X,13.9,294600,4094940.0,-8.86,3.61,-3.89,-8.09,-51.0,-64.38,
120,BRZU,Direxion Daily MSCI Brazil Bull 2X (브라질 2X),US Market,2X,101.69,32100,3264249.0,-2.44,-6.67,12.69,16.77,-0.69,41.81,
121,DUG,ProShares UltraShort Oil & Gas (에너지 -2X),US Market,-2X,15.06,195200,2939712.0,9.53,5.68,2.03,-25.94,-14.55,-55.38,
122,RETL,Direxion Daily Retail Bull 3X (유통 3X),US Market,3X,7.11,382800,2721708.0,-3.73,-12.36,-18.84,-16.27,-1.66,-31.23,
123,DRV,Direxion Daily Real Estate Bear 3X (부동산 -3X),US Market,-3X,21.71,118900,2581319.0,6.28,12.51,22.12,18.87,-12.71,-9.43,
124,UBT,ProShares Ultra 20+ Year Treasury (장기채 2X),US Market,2X,14.18,152400,2161032.0,-1.32,-5.21,-4.19,-12.75,-12.19,-15.74,
125,WEBL,Direxion Daily Dow Jones Internet Bull 3X (인터넷 3X),US Market,3X,28.96,51500,1491440.0,-0.02,1.95,2.2,34.46,53.39,-17.22,
126,MIDU,Direxion Daily Mid Cap Bull 3X (중형주 3X),US Market,3X,62.07,22200,1377954.0,-1.09,-8.65,-13.98,-11.01,20.98,20.73,
127,PILL,Direxion Daily Pharmaceutical Bull 3X (제약 3X),US Market,3X,16.85,71800,1209830.0,-2.6,-17.72,-26.16,8.22,75.7,127.83,
128,BIB,ProShares Ultra Nasdaq Biotechnology (바이오 2X),US Market,2X,112.04,10300,1154012.0,3.33,-2.64,-8.28,24.85,47.53,93.81,
129,HDGE,AdvisorShares Ranger Equity Bear ETF (액티브 숏),US Market,-1X,15.22,74700,1136934.0,3.61,6.36,8.02,-10.47,-15.11,-2.44,
130,UST,ProShares Ultra 7-10 Year Treasury (중기채 2X),US Market,2X,38.58,17400,671292.0,-2.4,-5.07,-6.13,-7.97,-9.18,-10.4,
131,WANT,Direxion Daily Consumer Discretionary Bull 3X (소비재 3X),US Market,3X,34.4,17900,615760.0,-0.34,-8.71,-18.3,-12.3,-8.37,-35.99,
132,SEF,ProShares Short Financials (금융 -1X),US Market,-1X,30.84,18700,576708.0,3.21,4.15,4.72,-1.15,-8.94,1.36,
133,INDL,Direxion Daily MSCI India Bull 2X (인도 2X),US Market,2X,41.98,7100,298058.0,1.88,-4.41,-6.93,-5.81,-2.48,-26.84,
134,REW,ProShares UltraShort Technology (테크 -2X),US Market,-2X,10.39,24100,250399.0,-12.32,-8.46,-12.84,-14.62,-55.48,-55.34,
135,EFZ,ProShares Short MSCI EAFE (선진국 -1X),US Market,-1X,22.78,8900,202742.0,-0.31,1.97,2.47,-2.06,-9.66,-12.44,
136,PST,ProShares UltraShort 7-10 Year Treasury (중기채 -2X),US Market,-2X,24.87,8100,201447.0,1.02,4.15,5.29,8.45,11.03,15.1,
137,TBX,ProShares Short 7-10 Year Treasury (중기채 -1X),US Market,-1X,29.57,5000,147850.0,0.2,1.72,2.5,4.1,5.77,8.41,
138,SAA,ProShares Ultra SmallCap600 (소형주 2X),US Market,2X,32.55,2300,74865.0,-2.63,-7.79,-12.03,-7.52,22.9,26.53,
139,BIS,ProShares UltraShort Nasdaq Biotechnology (바이오 -2X),US Market,-2X,11.5,5700,65550.0,-4.96,0.44,6.28,-24.9,-39.46,-56.19,
140,MYY,ProShares Short MidCap400 (중형주 -1X),US Market,-1X,15.79,1600,25264.0,-0.38,2.33,4.5,3.4,-7.53,-8.35,
141,FXP,ProShares UltraShort FTSE China 50 (중국 -2X),US Market,-2X,21.39,1100,23529.0,-0.23,3.68,7.16,-9.62,2.09,31.44,
142,SMN,ProShares UltraShort Basic Materials (원자재 -2X),US Market,-2X,20.43,400,8172.0,0.0,5.36,12.19,1.22,-12.95,-21.86,
143,MZZ,ProShares UltraShort MidCap400 (중형주 -2X),US Market,-2X,6.42,300,1926.0,0.0,5.59,9.74,6.5,-15.11,-18.71,
